1.000000000000e+00,7.942574680786e-02,4.729135018230e-02,6.211985961991e-01,1.265333038558e+00,1.738374674477e+00,6.306338164828e+00,3.958901965155e-01,4.714672562699e-01,1.036795824667e-01,9.714914930720e-01,4.939904535218e-01,1.058204402758e+00,1.017699030244e+00,3.368845420139e-01,1.815373295112e-01,1.233506408191e-01,2.689443505558e+00,8.252015691007e-01,7.911917593602e-01,3.928450187742e-01,4.444344220238e-01,1.068475187769e+00,1.986896803005e+00,1.450537626712e-02,3.518924809193e-01,3.610592258367e-01,5.498584819338e-01,6.491573218759e-01,2.693177257839e+00
1.000000000000e+00,6.300283010963e-01,3.550592199214e+00,7.894321968448e-01,3.951591921882e-01,8.370737141026e-01,1.840456465687e-02,1.896874793845e-01,4.117517299870e-01,8.228686431373e-01,1.928343536857e+00,8.281305330806e-01,1.140823221899e+00,1.115291731952e+00,5.540784474799e-01,1.663376929803e-01,1.072920526663e+00,6.746353973395e-01,5.525953000205e-01,2.336651846416e-02,5.700701680385e-01,2.552436058506e-01,1.618431400692e-03,4.352393651587e-01,6.749229592731e+00,9.887543787789e+00,1.561725216232e+01,3.580429451789e-01,1.048424472878e+00,3.464453413761e-01
1.000000000000e+00,3.572305818170e-01,2.950586730557e-02,1.112078958095e+00,4.176224717882e-01,3.844126312215e+01,4.515225865069e-01,3.735023691798e-02,2.018849187700e-01,4.637358916247e-01,2.067734501931e-01,8.001520428276e-02,6.314984672000e-01,2.738833008031e-01,1.495430507053e-01,6.109568975595e-01,2.448237969826e-02,5.440310787976e-02,4.887690823755e-01,7.369697019046e-01,1.455218471871e-01,8.957235261138e-01,2.594005921428e-01,2.259491219715e-01,4.373614995104e-01,6.131776202995e-01,5.471180809393e-01,2.005113488167e-01,1.006472922845e-01,5.440513452887e-02
1.000000000000e+00,6.138648960992e-01,5.939598038128e-02,6.191065479142e+00,3.283735689021e-02,2.433798215514e-01,1.671981128307e-01,2.616310086624e-01,2.668942929934e-01,4.986687007568e-01,1.021643254227e+00,1.281771508395e-01,3.328591105622e-01,1.354077752736e+00,9.922057128023e-02,4.152366669660e-01,5.529168918918e+00,2.408874763850e-01,1.486858597651e-02,3.725428989405e-01,8.982151678020e-02,4.000862719491e-01,8.030767557633e-01,2.993574813255e-01,7.900271371593e-01,8.306792362732e-01,1.138725461123e+00,2.651817132713e-01,6.716101796340e-01,1.579524065127e+00
1.000000000000e+00,3.755378199529e-01,2.416579447953e-01,1.630496908113e-01,6.219016819224e-02,2.694043069215e-01,6.326227848473e+00,1.026903459308e-01,2.715870199360e-01,2.175567533864e+00,2.766692193179e-03,6.925743647780e-02,3.303202795120e-02,6.288470207267e-02,4.507272344619e-02,6.119493884881e-01,1.215042182814e+00,1.097619373295e-01,1.736622765644e-01,4.055949852207e-01,2.245915895746e-01,1.322368196905e+00,4.178432785773e-01,1.773094042102e-01,4.290573613407e-02,8.746294839326e-01,4.352317829385e-01,8.305810906389e-02,9.325442607424e-01,4.960068386857e-01
1.000000000000e+00,2.610077233882e-02,1.535069301428e-01,9.164074885911e-01,2.657849164673e-01,1.517524295483e-01,4.963261754726e-02,4.579785900254e+00,2.309558725232e+00,6.776938854340e-01,4.050572944558e-01,5.104859653209e-01,3.759115358070e-01,5.891641902805e-01,2.503719158945e-01,2.174870571329e-01,2.060555635485e-01,2.660517114007e-01,9.370260162488e-01,3.746107942403e-01,3.676541344615e-01,1.377090863976e+00,7.201262772245e-01,2.778840595268e+00,6.487659487446e+00,1.125456374850e+00,3.034735146243e-01,1.440078868751e+00,1.941233218791e-01,3.863637101457e-01
1.000000000000e+00,1.343272586318e-02,1.072380555579e+00,1.142754433554e+00,3.197052905367e-01,1.818631373930e-01,7.493822802285e-01,1.145791053828e+00,5.200060266429e-02,2.093469112476e-01,1.730233496294e-01,5.038636844969e-01,1.009164552287e-01,4.390701991441e-01,3.412049118799e-01,5.100997381755e-01,1.487044553954e-02,8.529133866016e-02,1.492755484049e+01,1.537948184204e+00,1.156900841504e-01,1.029243779199e-01,1.073894741894e+00,1.869073816547e-01,3.046780604714e-01,2.127468605208e-01,2.869608982173e-01,8.104803402065e-01,6.352098565141e-01,5.677189981365e-02
1.000000000000e+00,4.151784090763e-01,1.911239737545e-01,4.012856879799e-01,3.497605004690e-02,1.508806786545e+00,1.000023261308e-01,5.952410413585e-01,1.004267742217e+00,1.341985109410e-01,1.752128180300e+00,2.688529471321e-02,1.169738095372e-01,4.700902926377e-01,4.758333051373e-01,3.907267882860e-01,1.012562336283e-01,2.857400084992e-01,5.931305726688e-01,3.062491497556e-01,7.767791234996e-02,1.632264673439e-01,3.651715374039e+00,1.037541958716e+00,7.764606875549e-01,5.057525317957e-01,6.346138744966e-01,2.621834369061e-01,1.139662817867e-01,2.273864994151e+00
1.000000000000e+00,1.195873612602e+00,8.308665645057e-02,7.157817821918e-03,4.698973140178e-01,1.111719519311e-02,3.453687718775e-01,3.559280682404e-01,5.922928351818e-02,1.314863417515e-01,1.201029620193e-01,2.216230869551e+00,1.742549536109e-01,2.926925573079e+01,2.412600425640e-01,1.847105583866e-01,6.653395262713e-01,2.176560228269e-01,2.004448379729e+00,5.356601332363e+00,9.543681678004e-03,4.994487844810e-01,1.855449683578e-01,2.204678795111e+00,5.079156625253e-01,6.352144982540e-02,4.073705975535e-01,1.277626104817e+00,1.999991342348e-01,1.174473899673e+00
1.000000000000e+00,1.551899555441e+00,3.681262603042e-02,3.552715142952e-01,4.858552944266e-01,4.415628645124e-01,1.476106415494e+00,3.020437265999e+00,2.819461585761e-01,2.127907686335e-01,3.435536224960e-01,1.260978462903e+00,8.474261293772e-02,1.020286871151e+00,2.248368887483e+00,4.908249791332e-01,1.215813616895e-01,1.836757250566e-01,7.459456263448e-01,2.020878703039e-01,1.773744384318e+00,5.284516401412e-01,2.059719634002e-01,2.940684471228e-01,3.306515341011e-01,3.363298808784e-01,1.384974877018e-01,2.213882189285e-02,7.631608255904e-01,1.691843208186e-01
