1.000000000000e+00,1.123697292219e+01,1.977635566430e-01,4.115795776214e-01,2.628425073397e-02,9.743005223695e-01,9.554616457573e-02,7.608052667969e-01,1.793234950421e-01,1.448084118488e-01,1.039822010650e+00,4.294637432793e-01,1.681594035806e-01,7.871517285769e-01,8.837817826780e+00,7.827045071131e-01,2.601623376883e+00,4.766120527312e-01,4.360121657050e+00,9.370551076019e-01,1.880574221427e-01,1.258170506705e+00,5.381137281299e-01,4.919256252842e-01,2.887281928820e-01,5.812490219901e-01,6.804413856364e-01,7.655067556712e-01,7.553202475635e-01,4.205465536611e-01
1.000000000000e+00,4.436278303583e-01,6.665029498558e-01,1.253441253055e-01,3.737546495861e+00,3.159772405091e-01,3.751388212312e-01,1.886634744272e-01,5.121410596612e-01,9.787228225113e-01,4.063365030242e-01,4.403201493129e-01,6.708423729875e-02,1.051953691070e+00,5.684570297753e-01,9.515005523947e-02,2.545976133392e-01,4.606173555596e-01,1.613888641588e+00,7.571822030124e-01,1.957161533725e+00,8.726131614954e+00,4.009012726858e-01,1.532888110112e-01,5.226910830648e-01,8.453348639528e-01,3.576576827816e-01,2.223367781970e-02,4.709819847507e-02,6.784439930744e-01
1.000000000000e+00,7.368530995965e-01,5.870543746594e-02,3.073525585349e-01,2.148963693639e-01,4.790879798723e-01,4.450641274367e+00,8.478241487938e-01,5.689875550796e-02,1.414415958486e-01,4.618560731144e-01,2.032676115848e+00,1.161572431916e-01,9.170091255736e-01,2.235932675981e-01,3.878312778632e-01,7.039170615832e-01,4.684789246947e-01,1.316373053334e+00,3.011648314025e-02,1.008900222848e-01,1.050524094103e+00,3.699779500815e+00,6.723516687716e-01,6.310061456850e-02,5.904911687462e-02,2.932768119675e-01,8.569289259686e-01,1.349128688943e+00,4.152661112472e-01
1.000000000000e+00,6.384331635463e-01,4.192968308907e+00,5.316132953296e-01,7.702985124267e-02,2.544835175322e-01,1.253710030030e-01,6.476930582800e-01,4.329967111748e-01,9.485680694838e-02,4.435260986634e-01,5.112608005650e-01,1.682196390311e-01,1.161980449215e+00,6.057379608526e-01,1.260600281872e-01,8.531842458032e-01,1.693113528070e+00,5.048323506374e-01,1.131561414572e+00,1.192109683786e-01,7.970338444991e-01,2.448639834412e+00,7.866209565619e-01,7.172112576233e-01,7.153494616663e-01,7.726054920686e-01,5.471836795556e-01,9.948241328433e-01,1.023968634516e+00
1.000000000000e+00,3.681478246078e-01,6.176391938741e+00,1.962860212487e+00,7.551495508472e-01,1.989785627751e-01,2.183254906396e-01,1.301940408664e-01,3.808078508980e-01,1.886142843368e+00,4.106358872657e-01,5.864941597170e-01,3.504454551950e-02,3.161232324707e-01,6.951215574330e-01,6.920297804270e-01,5.570710368457e-01,6.712715331386e-01,2.504612972022e-01,1.293739231164e-01,1.711417444488e-01,1.658991352686e+00,5.568494467852e-01,1.086973414587e+00,5.927005198125e-01,2.213269718999e-01,2.731480792276e+00,2.991269875136e-01,1.259229601975e+00,3.187100796502e-01
1.000000000000e+00,9.856290233296e-02,5.363180128029e-01,2.352434581587e+00,2.931844799091e-01,2.006481819944e-01,1.982216328001e+00,5.184774367648e-01,8.549226820996e-01,2.062143511758e-01,2.129920755149e-01,1.386435086139e-02,2.959883931985e-01,7.614869928325e-01,1.548378993063e-01,2.259812296709e+00,8.821130844022e-01,5.153814365883e-01,6.339127332742e-01,1.393929789416e+00,4.905093982000e-01,2.662914874795e-01,1.774388633176e+00,6.222075483259e-01,3.028429279961e-01,5.511783733846e-01,2.638822325460e+00,1.022746147064e+00,3.754808172810e-01,3.639470191839e-01
1.000000000000e+00,7.925878518251e-02,1.429418530143e-01,1.309654527644e+00,1.120638044315e-02,2.154733091778e+00,6.393553975267e-01,9.696533214700e-02,2.477188560209e-02,5.511035580134e-02,1.863069079589e+00,1.287261840992e+00,5.994582262544e-01,6.460872885257e+00,3.793691657390e-02,2.089888390795e-01,3.763398599991e-01,5.778982881868e-01,1.889483369874e+00,3.433015210049e+00,5.611324951742e-01,1.972311571524e+00,1.355443333714e-01,3.353804606149e+00,5.712054570473e-01,3.157929675527e+00,1.236747484661e+00,8.652504964325e-02,1.576602309327e+00,2.072386093655e-01
1.000000000000e+00,4.190226271922e-01,1.793026655798e+00,8.895372973409e-02,2.013951986221e-01,4.071670442577e-01,1.373603398075e-01,4.930309295272e-01,7.334974355715e-02,2.586755577596e-01,7.251574621680e-01,8.330054157694e-01,4.329941979317e-01,3.261201916128e-01,1.160577862892e+00,1.029865557368e+00,4.290340628499e-01,2.665567481640e-01,2.070063480032e+00,6.935803378577e-01,8.714585295641e-01,1.202016401525e-01,6.259381340203e-01,7.535474549462e-01,8.397396990165e-03,4.033283344181e+00,4.556059441460e-01,8.305415478451e-02,1.296226806284e+00,1.980727296096e-01
1.000000000000e+00,6.208420688565e-01,8.940259394041e-02,1.246518475459e+00,5.338187618869e-01,1.763060967017e-01,1.475947552476e+00,2.809720656013e+00,1.430137637835e+00,1.175901654423e-01,3.079675808553e-02,4.476596253364e-01,1.150022881829e-01,1.789258933857e-01,1.829730191032e+00,2.495437215183e-01,9.697046808529e-01,6.888275305619e-01,1.086605809122e+00,2.097734685342e-01,6.786962707890e-01,1.341005849960e+00,2.296124160655e-01,3.463711208152e-02,7.108374526585e-02,4.904461282723e-01,1.228860071884e+00,2.728903095000e-01,3.347238505568e-01,1.562766603991e+00
1.000000000000e+00,1.203066755169e+00,6.160933348791e-01,7.075591732593e-01,1.525712954589e-01,2.660709111806e-01,8.999150915239e-01,9.585719063048e-01,2.911635340458e-01,1.478632344493e+00,5.864246439073e-02,2.365885081277e-01,1.255721145328e+00,1.780552833937e-02,5.727191358637e-01,3.431197340440e-01,1.295743237987e-01,1.166424984403e-01,8.094015433652e-03,1.344293476754e-01,2.981349142895e+00,3.082916765593e+00,1.451190651975e-01,2.866466730669e-01,4.300294365454e-01,3.400878734974e+00,4.590858133487e-01,1.459004545036e+00,6.876144071336e-01,1.264196726393e+00
